"method","n_states","n_t","time","memory"
"cohort trace",27,756,0.941000000002759,8678960
"cohort trace",27,768,0.94700000000139,8748944
"cohort trace",27,780,0.956000000000256,8818928
"cohort trace",27,792,0.981999999997357,8888912
"cohort trace",27,804,1.01300000000035,8958896
"cohort trace",27,816,1.02799999999759,9028880
"cohort trace",27,828,1.01499999999817,9098864
"cohort trace",27,840,1.02099999999809,9168848
"cohort trace",27,852,1.07099999999971,9238832
"cohort trace",27,864,1.10799999999847,9308816
"cohort trace",27,876,1.10999999999899,9378800
"cohort trace",27,888,1.09799999999978,9448784
"cohort trace",27,900,1.09200000000079,9518768
"cohort trace",27,912,1.12499999999889,9588752
"cohort trace",27,924,1.12799999999873,9658736
"cohort trace",27,936,1.12800000000128,9728720
"cohort trace",27,948,1.19200000000316,9798704
"cohort trace",27,960,1.19499999999649,9868688
"cohort trace",27,972,1.16699999999839,9938672
"cohort trace",27,984,1.22199999999962,10008656
"cohort trace",27,996,1.27099999999915,10078640
"cohort trace",27,1008,1.22600000000091,10148624
"cohort trace",27,1020,1.22899999999966,10218608
"cohort trace",27,1032,1.26400000000096,10288592
"cohort trace",27,1044,1.31999999999773,10358576
"cohort trace",27,1056,1.27799999999697,10428560
"cohort trace",27,1068,1.27700000000259,10498544
"cohort trace",27,1080,1.30099999999815,10568528
"cohort trace",27,1092,1.32500000000048,10638512
"cohort trace",27,1104,1.37299999999837,10708496
"cohort trace",27,1116,1.35399999999995,10778480
"cohort trace",27,1128,1.35599999999995,10848464
"cohort trace",27,1140,1.385000000001,10918448
"cohort trace",27,1152,1.42400000000014,10988432
"cohort trace",27,1164,1.41199999999995,11058416
"cohort trace",27,1176,1.42299999999981,11128400
"cohort trace",27,1188,1.43600000000396,11198384
"cohort trace",27,1200,1.40300000000504,11268368
"cohort trace",27,1212,1.45999999999764,11338352
"cohort trace",27,1224,1.47100000000301,11408336
"cohort trace",27,1236,1.51899999999781,11478320
"cohort trace",27,1248,1.49100000000081,11548304
"cohort trace",27,1260,1.49100000000153,11618288
"cohort trace",27,1272,1.54100000000148,11688272
"cohort trace",27,1284,1.56199999999949,11758256
"cohort trace",27,1296,1.55200000000072,11828240
"cohort trace",27,1308,1.56899999999894,11898224
"cohort trace",27,1320,1.61299999999908,11968208
"cohort trace",32,12,0.179000000000269,8512432
"cohort trace",32,24,0.204999999998768,8610736
"cohort trace",32,36,0.232000000000369,8709040
"cohort trace",32,48,0.26100000000099,8807344
"cohort trace",32,60,0.301000000000329,8905648
"cohort trace",32,72,0.313000000001637,9003952
"cohort trace",32,84,0.331999999997822,9102256
"cohort trace",32,96,0.367000000000132,9200560
"cohort trace",32,108,0.395000000002881,9298864
"cohort trace",32,120,0.422000000001424,9397168
"cohort trace",32,132,0.45499999999804,9495472
"cohort trace",32,144,0.474999999999193,9593776
"cohort trace",32,156,0.511999999999739,9692080
"cohort trace",32,168,0.547999999999024,9790384
"cohort trace",32,180,0.578999999999644,9888688
"cohort trace",32,192,0.594999999998493,9986992
"cohort trace",32,204,0.610000000000207,10085296
"cohort trace",32,216,0.621000000001834,10183600
"cohort trace",32,228,0.659000000001686,10281904
"cohort trace",32,240,0.681999999999573,10380208
"cohort trace",32,252,0.713999999997884,10478512
"cohort trace",32,264,0.755000000002315,10576816
"cohort trace",32,276,0.780999999999722,10675120
"cohort trace",32,288,0.80499999999895,10773424
"cohort trace",32,300,0.827000000002454,10871728
"cohort trace",32,312,0.860999999999319,10970032
"cohort trace",32,324,0.891000000002475,11068336
"cohort trace",32,336,0.903000000001396,11166640
"cohort trace",32,348,0.929000000000781,11264944
"cohort trace",32,360,0.951999999998713,11363248
"cohort trace",32,372,0.99199999999862,11461552
"cohort trace",32,384,1.06299999999938,11559856
"cohort trace",32,396,1.07899999999713,11658160
"cohort trace",32,408,1.0919999999986,11756464
"cohort trace",32,420,1.12200000000306,11854768
"cohort trace",32,432,1.13800000000155,11953072
"cohort trace",32,444,1.18200000000076,12051376
"cohort trace",32,456,1.2020000000022,12149680
"cohort trace",32,468,1.22899999999986,12247984
"cohort trace",32,480,1.24600000000094,12346288
"cohort trace",32,492,1.28200000000038,12444592
"cohort trace",32,504,1.30800000000071,12542896
"cohort trace",32,516,1.34899999999974,12641200
"cohort trace",32,528,1.36599999999986,12739504
"cohort trace",32,540,1.42999999999919,12837808
"cohort trace",32,552,1.40500000000205,12936112
"cohort trace",32,564,1.42500000000006,13034416
"cohort trace",32,576,1.50300000000395,13132720
"cohort trace",32,588,1.50800000000264,13231024
"cohort trace",32,600,1.50600000000159,13329328
"cohort trace",32,612,1.53700000000099,13427632
"cohort trace",32,624,1.60799999999956,13525936
"cohort trace",32,636,1.5799999999996,13624240
"cohort trace",32,648,1.58699999999863,13722544
"cohort trace",32,660,1.69500000000163,13820848
"cohort trace",32,672,1.71600000000044,13919152
"cohort trace",32,684,1.71900000000364,14017456
"cohort trace",32,696,1.76700000000085,14115760
"cohort trace",32,708,1.77700000000226,14214064
"cohort trace",32,720,1.75700000000147,14312368
"cohort trace",32,732,1.81800000000035,14410672
"cohort trace",32,744,1.8570000000004,14508976
"cohort trace",32,756,1.87299999999954,14607280
"cohort trace",32,768,2.01099999999927,14705584
"cohort trace",32,780,1.92899999999889,14803888
"cohort trace",32,792,2.0189999999975,14902192
"cohort trace",32,804,2.02900000000062,15000496
"cohort trace",32,816,2.02099999999745,15098800
"cohort trace",32,828,2.01300000000197,15197104
"cohort trace",32,840,2.07999999999993,15295408
"cohort trace",32,852,2.13799999999839,15393712
"cohort trace",32,864,2.09099999999772,15492016
"cohort trace",32,876,2.11599999999925,15590320
"cohort trace",32,888,2.18200000000096,15688624
"cohort trace",32,900,2.2200000000017,15786928
"cohort trace",32,912,2.2249999999969,15885232
"cohort trace",32,924,2.30300000000091,15983536
"cohort trace",32,936,2.24800000000093,16081840
"cohort trace",32,948,2.35700000000018,16180144
"cohort trace",32,960,2.35800000000158,16278448
"cohort trace",32,972,2.4270000000037,16376752
"cohort trace",32,984,2.48499999999896,16475056
"cohort trace",32,996,2.47399999999852,16573360
"cohort trace",32,1008,2.52200000000115,16671664
"cohort trace",32,1020,2.51700000000074,16769968
"cohort trace",32,1032,2.62900000000027,16868272
"cohort trace",32,1044,2.54199999999883,16966576
"cohort trace",32,1056,2.62999999999985,17064880
"cohort trace",32,1068,2.56800000000039,17163184
"cohort trace",32,1080,2.62199999999623,17261488
"cohort trace",32,1092,2.63700000000233,17359792
"cohort trace",32,1104,2.73799999999901,17458096
"cohort trace",32,1116,2.72499999999702,17556400
"cohort trace",32,1128,2.8299999999992,17654704
"cohort trace",32,1140,2.76899999999766,17753008
"cohort trace",32,1152,2.76300000000108,17851312
"cohort trace",32,1164,2.96200000000051,17949616
"cohort trace",32,1176,2.85199999999781,18047920
"cohort trace",32,1188,2.92800000000229,18146224
"cohort trace",32,1200,2.87799999999927,18244528
"cohort trace",32,1212,2.92399999999748,18342832
"cohort trace",32,1224,2.90600000000284,18441136
"cohort trace",32,1236,3.12399999999977,18539440
"cohort trace",32,1248,3.03899999999892,18637744
"cohort trace",32,1260,3.03599999999801,18736048
"cohort trace",32,1272,3.05600000000074,18834352
"cohort trace",32,1284,3.08499999999836,18932656
"cohort trace",32,1296,3.17899999999802,19030960
"cohort trace",32,1308,3.22799999999993,19129264
"cohort trace",32,1320,3.11900000000062,19227568
"cohort trace",37,12,0.29500000000196,15158512
"cohort trace",37,24,0.355999999996061,15289936
"cohort trace",37,36,0.412999999999397,15421360
"cohort trace",37,48,0.526999999998634,15552784
"cohort trace",37,60,0.495999999998867,15684208
"cohort trace",37,72,0.535999999994715,15815632
"cohort trace",37,84,0.583999999998901,15947056
"cohort trace",37,96,0.640000000001487,16078480
"cohort trace",37,108,0.665999999998166,16209904
"cohort trace",37,120,0.738999999997873,16341328
"cohort trace",37,132,0.791999999997984,16472752
"cohort trace",37,144,0.83100000000004,16604176
"cohort trace",37,156,0.901999999998906,16735600
"cohort trace",37,168,0.919999999997571,16867024
"cohort trace",37,180,0.972999999997455,16998448
"cohort trace",37,192,1.04900000000005,17129872
"cohort trace",37,204,1.12599999999884,17261296
"cohort trace",37,216,1.14100000000378,17392720
"cohort trace",37,228,1.15899999999751,17524144
"cohort trace",37,240,1.26100000000208,17655568
"cohort trace",37,252,1.34900000000262,17786992
"cohort trace",37,264,1.29199999999812,17918416
"cohort trace",37,276,1.34800000000321,18049840
"cohort trace",37,288,1.45399999999818,18181264
"cohort trace",37,300,1.47800000000186,18312688
"cohort trace",37,312,1.54100000000153,18444112
"cohort trace",37,324,1.57999999999977,18575536
"cohort trace",37,336,1.65000000000132,18706960
"cohort trace",37,348,1.71399999999917,18838384
"cohort trace",37,360,1.6910000000029,18969808
"cohort trace",37,372,1.75899999999808,19101232
"cohort trace",37,384,1.89599999999944,19232656
"cohort trace",37,396,1.9360000000016,19364080
"cohort trace",37,408,1.91400000000019,19495504
"cohort trace",37,420,1.95900000000001,19626928
"cohort trace",37,432,2.03100000000245,19758352
"cohort trace",37,444,2.070999999997,19889776
"cohort trace",37,456,2.10400000000102,20021200
"cohort trace",37,468,2.20599999999824,20152624
"cohort trace",37,480,2.21499999999608,20284048
"cohort trace",37,492,2.25699999999695,20415472
"cohort trace",37,504,2.31999999999998,20546896
"cohort trace",37,516,2.40799999999929,20678320
"cohort trace",37,528,2.43500000000158,20809744
"cohort trace",37,540,2.43699999999917,20941168
"cohort trace",37,552,2.51000000000242,21072592
"cohort trace",37,564,2.53600000000115,21204016
"cohort trace",37,576,2.66199999999628,21335440
"cohort trace",37,588,2.68400000000072,21466864
"cohort trace",37,600,2.64900000000132,21598288
"cohort trace",37,612,2.71800000000264,21729712
"cohort trace",37,624,2.84499999999869,21861136
"cohort trace",37,636,2.80700000000013,21992560
"cohort trace",37,648,3.0250000000005,22123984
"cohort trace",37,660,2.92300000000023,22255408
"cohort trace",37,672,3.0869999999986,22386832
"cohort trace",37,684,3.01800000000046,22518256
"cohort trace",37,696,3.10899999999965,22649680
"cohort trace",37,708,3.16500000000128,22781104
"cohort trace",37,720,3.21700000000019,22912528
"cohort trace",37,732,3.24200000000224,23043952
"cohort trace",37,744,3.38199999999963,23175376
"cohort trace",37,756,3.399000000001,23306800
"cohort trace",37,768,3.3550000000004,23438224
"cohort trace",37,780,3.53300000000108,23569648
"cohort trace",37,792,3.504,23701072
"cohort trace",37,804,3.53800000000047,23832496
"cohort trace",37,816,3.7170000000008,23963920
"cohort trace",37,828,3.75200000000186,24095344
"cohort trace",37,840,3.65000000000041,24226768
"cohort trace",37,852,3.71800000000062,24358192
"cohort trace",37,864,3.79099999999989,24489616
"cohort trace",37,876,3.9159999999996,24621040
"cohort trace",37,888,3.94299999999821,24752464
"cohort trace",37,900,3.92199999999614,24883888
"cohort trace",37,912,4.10000000000014,25015312
"cohort trace",37,924,3.98000000000247,25146736
"cohort trace",37,936,4.12400000000005,25278160
"cohort trace",37,948,4.10000000000039,25409584
"cohort trace",37,960,4.16999999999946,25541008
"cohort trace",37,972,4.16999999999923,25672432
"cohort trace",37,984,4.25800000000133,25803856
"cohort trace",37,996,4.4130000000014,25935280
"cohort trace",37,1008,4.42200000000478,26066704
"cohort trace",37,1020,4.65400000000186,26198128
"cohort trace",37,1032,4.54799999999702,26329552
"cohort trace",37,1044,4.40700000000168,26460976
"cohort trace",37,1056,4.57099999999843,26592400
"cohort trace",37,1068,4.72599999999747,26723824
"cohort trace",37,1080,4.59300000000087,26855248
"cohort trace",37,1092,4.64699999999925,26986672
"cohort trace",37,1104,4.82400000000177,27118096
"cohort trace",37,1116,4.81199999999821,27249520
"cohort trace",37,1128,4.85299999999993,27380944
"cohort trace",37,1140,4.86100000000176,27512368
"cohort trace",37,1152,4.90499999999797,27643792
"cohort trace",37,1164,5.11199999999983,27775216
"cohort trace",37,1176,5.33799999999765,27906640
"cohort trace",37,1188,5.23500000000422,28038064
"cohort trace",37,1200,5.18999999999787,28169488
"cohort trace",37,1212,5.27699999999979,28300912
"cohort trace",37,1224,5.29000000000167,28432336
"cohort trace",37,1236,5.46300000000187,28563760
"cohort trace",37,1248,5.48399999999995,28695184
"cohort trace",37,1260,5.66000000000226,28826608
"cohort trace",37,1272,5.68900000000144,28958032
"cohort trace",37,1284,5.45699999999665,29089456
"cohort trace",37,1296,5.6909999999988,29220880
"cohort trace",37,1308,5.81899999999919,29352304
"cohort trace",37,1320,5.78799999999771,29483728
"cohort trace",42,12,0.557999999999379,25106192
"cohort trace",42,24,0.635999999999081,25275536
"cohort trace",42,36,0.694000000001461,25444880
"cohort trace",42,48,0.705000000000291,25614224
"cohort trace",42,60,0.788000000004649,25783568
"cohort trace",42,72,0.969000000000006,25952912
"cohort trace",42,84,1.06500000000115,26122256
"cohort trace",42,96,1.1130000000001,26291600
"cohort trace",42,108,1.16400000000124,26460944
"cohort trace",42,120,1.243000000002,26630288
"cohort trace",42,132,1.40699999999847,26799632
"cohort trace",42,144,1.55800000000072,26968976
"cohort trace",42,156,1.49000000000262,27138320
"cohort trace",42,168,1.60600000000009,27307664
"cohort trace",42,180,1.69499999999723,27477008
"cohort trace",42,192,1.77200000000171,27646352
"cohort trace",42,204,1.92699999999738,27815696
"cohort trace",42,216,1.97100000000057,27985040
"cohort trace",42,228,1.97599999999866,28154384
"cohort trace",42,240,2.15399999999843,28323728
"cohort trace",42,252,2.14099999999733,28493072
"cohort trace",42,264,2.3450000000001,28662416
"cohort trace",42,276,2.32400000000011,28831760
"cohort trace",42,288,2.42799999999761,29001104
"cohort trace",42,300,2.5369999999999,29170448
"cohort trace",42,312,2.57800000000343,29339792
"cohort trace",42,324,2.73399999999942,29509136
"cohort trace",42,336,2.67700000000029,29678480
"cohort trace",42,348,2.79899999999805,29847824
"cohort trace",42,360,2.96700000000135,30017168
"cohort trace",42,372,2.99300000000039,30186512
"cohort trace",42,384,3.15199999999886,30355856
"cohort trace",42,396,3.25600000000084,30525200
"cohort trace",42,408,3.3060000000009,30694544
"cohort trace",42,420,3.59899999999522,30863888
"cohort trace",42,432,3.43599999999978,31033232
"cohort trace",42,444,3.56500000000087,31202576
"cohort trace",42,456,3.64899999999636,31371920
"cohort trace",42,468,3.65300000000093,31541264
"cohort trace",42,480,3.76899999999919,31710608
"cohort trace",42,492,3.85800000000063,31879952
"cohort trace",42,504,4.08399999999954,32049296
"cohort trace",42,516,4.06700000000023,32218640
"cohort trace",42,528,4.29099999999808,32387984
"cohort trace",42,540,4.20000000000273,32557328
"cohort trace",42,552,4.37999999999865,32726672
"cohort trace",42,564,4.44000000000219,32896016
"cohort trace",42,576,4.4059999999984,33065360
"cohort trace",42,588,4.36200000000099,33234704
"cohort trace",42,600,4.73499999999867,33404048
"cohort trace",42,612,4.74200000000342,33573392
"cohort trace",42,624,4.7740000000018,33742736
"cohort trace",42,636,4.97599999999752,33912080
"cohort trace",42,648,5.10999999999826,34081424
"cohort trace",42,660,5.09399999999819,34250768
"cohort trace",42,672,5.16400000000049,34420112
"cohort trace",42,684,5.20699999999888,34589456
"cohort trace",42,696,5.32099999999909,34758800
"cohort trace",42,708,5.28299999999922,34928144
"cohort trace",42,720,5.47799999999929,35097488
"cohort trace",42,732,5.44799999999923,35266832
"cohort trace",42,744,5.55899999999929,35436176
"cohort trace",42,756,5.55500000000225,35605520
"cohort trace",42,768,5.69799999999687,35774864
"cohort trace",42,780,5.69499999999926,35944208
"cohort trace",42,792,5.75199999999982,36113552
"cohort trace",42,804,5.90499999999756,36282896
"cohort trace",42,816,6.02600000000189,36452240
"cohort trace",42,828,6.19899999999798,36621584
"cohort trace",42,840,6.34199999999996,36790928
"cohort trace",42,852,6.2289999999989,36960272
"cohort trace",42,864,6.40200000000004,37129616
"cohort trace",42,876,6.46699999999664,37298960
"cohort trace",42,888,6.6089999999962,37468304
"cohort trace",42,900,6.74700000000157,37637648
"cohort trace",42,912,6.5780000000017,37806992
"cohort trace",42,924,6.83000000000093,37976336
"cohort trace",42,936,7.06700000000101,38145680
"cohort trace",42,948,6.93900000000167,38315024
"cohort trace",42,960,6.96200000000094,38484368
"cohort trace",42,972,7.01700000000083,38653712
"cohort trace",42,984,7.31200000000081,38823056
"cohort trace",42,996,7.16300000000401,38992400
"cohort trace",42,1008,7.39100000000167,39161744
"cohort trace",42,1020,7.56199999999962,39331088
"cohort trace",42,1032,7.52600000000148,39500432
"cohort trace",42,1044,7.57499999999932,39669776
"cohort trace",42,1056,7.66200000000085,39839120
"cohort trace",42,1068,7.84399999999923,40008464
"cohort trace",42,1080,7.88700000000231,40177808
"cohort trace",42,1092,8.08499999999854,40347152
"cohort trace",42,1104,7.85500000000097,40516496
"cohort trace",42,1116,8.15700000000147,40685840
"cohort trace",42,1128,8.39799999999532,40855184
"cohort trace",42,1140,8.2150000000026,41024528
"cohort trace",42,1152,8.63700000000149,41193872
"cohort trace",42,1164,8.32300000000132,41363216
"cohort trace",42,1176,8.64199999999901,41532560
"cohort trace",42,1188,8.68900000000017,41701904
"cohort trace",42,1200,8.76299999999919,41871248
"cohort trace",42,1212,8.90300000000179,42040592
"cohort trace",42,1224,8.74000000000028,42209936
"cohort trace",42,1236,8.99699999999966,42379280
"cohort trace",42,1248,8.79700000000034,42548624
"cohort trace",42,1260,9.11899999999923,42717968
"cohort trace",42,1272,9.35099999999929,42887312
"cohort trace",42,1284,9.26099999999946,43056656
"cohort trace",42,1296,9.4380000000001,43226000
"cohort trace",42,1308,9.54300000000094,43395344
"cohort trace",42,1320,9.45700000000233,43564688
"cohort trace",47,12,0.850999999999158,39303472
"cohort trace",47,24,1.12899999999918,39515536
"cohort trace",47,36,1.14899999999966,39727600
"cohort trace",47,48,1.2160000000003,39939664
"cohort trace",47,60,1.37900000000227,40151728
"cohort trace",47,72,1.53999999999696,40363792
"cohort trace",47,84,1.70599999999931,40575856
"cohort trace",47,96,1.76400000000022,40787920
"cohort trace",47,108,1.87099999999973,40999984
"cohort trace",47,120,2.09499999999934,41212048
"cohort trace",47,132,2.13100000000213,41424112
"cohort trace",47,144,2.34799999999595,41636176
"cohort trace",47,156,2.39200000000256,41848240
"cohort trace",47,168,2.54100000000189,42060304
"cohort trace",47,180,2.67100000000028,42272368
"cohort trace",47,192,2.83900000000085,42484432
"cohort trace",47,204,2.93199999999961,42696496
"cohort trace",47,216,2.97900000000077,42908560
"cohort trace",47,228,3.28600000000047,43120624
"cohort trace",47,240,3.29599999999632,43332688
"cohort trace",47,252,3.57000000000025,43544752
"cohort trace",47,264,3.42200000000021,43756816
"cohort trace",47,276,3.79499999999871,43968880
"cohort trace",47,288,3.72800000000211,44180944
"cohort trace",47,300,3.89500000000166,44393008
"cohort trace",47,312,4.10000000000168,44605072
"cohort trace",47,324,4.28100000000022,44817136
"cohort trace",47,336,4.18500000000126,45029200
"cohort trace",47,348,4.41700000000028,45241264
"cohort trace",47,360,4.42799999999938,45453328
"cohort trace",47,372,4.61199999999772,45665392
"cohort trace",47,384,4.76000000000013,45877456
"cohort trace",47,396,4.99200000000233,46089520
"cohort trace",47,408,5.19999999999809,46301584
"cohort trace",47,420,5.3120000000049,46513648
"cohort trace",47,432,5.5059999999989,46725712
"cohort trace",47,444,5.37400000000025,46937776
"cohort trace",47,456,5.8860000000022,47149840
"cohort trace",47,468,5.60599999999758,47361904
"cohort trace",47,480,6.03200000000106,47573968
"cohort trace",47,492,5.95099999999961,47786032
"cohort trace",47,504,6.24000000000101,47998096
"cohort trace",47,516,6.10099999999898,48210160
"cohort trace",47,528,6.55500000000065,48422224
"cohort trace",47,540,6.50899999999915,48634288
"cohort trace",47,552,6.61300000000197,48846352
"cohort trace",47,564,6.72799999999697,49058416
"cohort trace",47,576,7.02799999999697,49270480
"cohort trace",47,588,7.16999999999925,49482544
"cohort trace",47,600,7.21199999999603,49694608
"cohort trace",47,612,7.18800000000042,49906672
"cohort trace",47,624,7.44699999999634,50118736
"cohort trace",47,636,7.74199999999805,50330800
"cohort trace",47,648,7.60100000000025,50542864
"cohort trace",47,660,7.99800000000077,50754928
"cohort trace",47,672,7.83700000000422,50966992
"cohort trace",47,684,8.12000000000035,51179056
"cohort trace",47,696,8.05800000000031,51391120
"cohort trace",47,708,8.41399999999876,51603184
"cohort trace",47,720,8.4270000000015,51815248
"cohort trace",47,732,8.60299999999988,52027312
"cohort trace",47,744,8.68200000000343,52239376
"cohort trace",47,756,8.97899999999972,52451440
"cohort trace",47,768,8.80899999999965,52663504
"cohort trace",47,780,9.21200000000272,52875568
"cohort trace",47,792,9.00200000000109,53087632
"cohort trace",47,804,9.45899999999742,53299696
"cohort trace",47,816,9.4379999999966,53511760
"cohort trace",47,828,9.59100000000285,53723824
"cohort trace",47,840,9.51999999999771,53935888
"cohort trace",47,852,9.85999999999959,54147952
"cohort trace",47,864,10.2909999999963,54360016
"cohort trace",47,876,10.2079999999998,54572080
"cohort trace",47,888,10.2440000000016,54784144
"cohort trace",47,900,10.4139999999981,54996208
"cohort trace",47,912,10.424000000001,55208272
"cohort trace",47,924,10.7460000000006,55420336
"cohort trace",47,936,10.8479999999988,55632400
"cohort trace",47,948,10.8200000000003,55844464
"cohort trace",47,960,10.9540000000001,56056528
"cohort trace",47,972,11.3599999999975,56268592
"cohort trace",47,984,11.4040000000018,56480656
"cohort trace",47,996,11.5089999999951,56692720
"cohort trace",47,1008,11.4820000000006,56904784
"cohort trace",47,1020,11.7469999999983,57116848
"cohort trace",47,1032,11.9139999999973,57328912
"cohort trace",47,1044,11.8369999999986,57540976
"cohort trace",47,1056,12.1729999999965,57753040
"cohort trace",47,1068,12.2639999999998,57965104
"cohort trace",47,1080,12.4880000000023,58177168
"cohort trace",47,1092,12.5539999999977,58389232
"cohort trace",47,1104,12.7989999999994,58601296
"cohort trace",47,1116,12.8840000000033,58813360
"cohort trace",47,1128,13.1990000000011,59025424
"cohort trace",47,1140,13.3629999999994,59237488
"cohort trace",47,1152,13.0899999999983,59449552
"cohort trace",47,1164,13.3400000000015,59661616
"cohort trace",47,1176,13.565000000003,59873680
"cohort trace",47,1188,13.5999999999987,60085744
"cohort trace",47,1200,13.714999999997,60297808
"cohort trace",47,1212,13.6730000000018,60509872
"cohort trace",47,1224,14.0069999999988,60721936
"cohort trace",47,1236,14.1539999999997,60934000
"cohort trace",47,1248,14.1409999999963,61146064
"cohort trace",47,1260,14.4940000000024,61358128
"cohort trace",47,1272,14.5880000000015,61570192
"cohort trace",47,1284,14.6290000000005,61782256
"cohort trace",47,1296,14.5190000000023,61994320
"cohort trace",47,1308,14.8789999999995,62206384
"cohort trace",47,1320,15.0520000000024,62418448
"cohort trace",52,12,1.32200000000157,58818352
"cohort trace",52,24,1.52699999999722,59077936
"cohort trace",52,36,1.63499999999785,59337520
"cohort trace",52,48,1.85700000000124,59597104
"cohort trace",52,60,2.029,59856688
"cohort trace",52,72,2.23900000000194,60116272
"cohort trace",52,84,2.38600000000142,60375856
"cohort trace",52,96,2.64899999999825,60635440
"cohort trace",52,108,2.79399999999741,60895024
"cohort trace",52,120,2.92399999999671,61154608
"cohort trace",52,132,3.21600000000071,61414192
"cohort trace",52,144,3.33399999999856,61673776
"cohort trace",52,156,3.54699999999875,61933360
"cohort trace",52,168,3.79999999999955,62192944
"cohort trace",52,180,4.00399999999663,62452528
"cohort trace",52,192,4.03600000000024,62712112
"cohort trace",52,204,4.35000000000036,62971696
"cohort trace",52,216,4.59300000000294,63231280
"cohort trace",52,228,4.91799999999748,63490864
"cohort trace",52,240,4.90399999999981,63750448
"cohort trace",52,252,5.13100000000059,64010032
"cohort trace",52,264,5.40100000000075,64269616
"cohort trace",52,276,5.60899999999747,64529200
"cohort trace",52,288,5.80600000000368,64788784
"cohort trace",52,300,6.01899999999705,65048368
"cohort trace",52,312,5.9370000000019,65307952
"cohort trace",52,324,6.16899999999869,65567536
"cohort trace",52,336,6.52500000000127,65827120
"cohort trace",52,348,6.59699999999812,66086704
"cohort trace",52,360,6.67599999999829,66346288
"cohort trace",52,372,7.153999999997,66605872
"cohort trace",52,384,7.24399999999914,66865456
"cohort trace",52,396,7.34700000000021,67125040
"cohort trace",52,408,7.54100000000235,67384624
"cohort trace",52,420,7.82300000000205,67644208
"cohort trace",52,432,8.08400000000029,67903792
"cohort trace",52,444,8.18800000000001,68163376
"cohort trace",52,456,8.28099999999758,68422960
"cohort trace",52,468,8.49699999999993,68682544
"cohort trace",52,480,8.77100000000073,68942128
"cohort trace",52,492,8.97699999999959,69201712
"cohort trace",52,504,9.18600000000251,69461296
"cohort trace",52,516,9.3190000000005,69720880
"cohort trace",52,528,9.44300000000303,69980464
"cohort trace",52,540,9.72599999999511,70240048
"cohort trace",52,552,10.1870000000013,70499632
"cohort trace",52,564,10.0429999999968,70759216
"cohort trace",52,576,10.247,71018800
"cohort trace",52,588,10.5630000000016,71278384
"cohort trace",52,600,10.7730000000001,71537968
"cohort trace",52,612,11.0359999999988,71797552
"cohort trace",52,624,11.2159999999994,72057136
"cohort trace",52,636,11.3320000000008,72316720
"cohort trace",52,648,11.4979999999991,72576304
"cohort trace",52,660,11.4850000000002,72835888
"cohort trace",52,672,11.7450000000015,73095472
"cohort trace",52,684,12.1819999999994,73355056
"cohort trace",52,696,12.187999999998,73614640
"cohort trace",52,708,12.6320000000023,73874224
"cohort trace",52,720,12.7059999999961,74133808
"cohort trace",52,732,12.7830000000013,74393392
"cohort trace",52,744,13.0399999999989,74652976
"cohort trace",52,756,13.4469999999996,74912560
"cohort trace",52,768,13.190999999999,75172144
"cohort trace",52,780,13.4710000000001,75431728
"cohort trace",52,792,14.0250000000005,75691312
"cohort trace",52,804,13.8800000000011,75950896
"cohort trace",52,816,14.0830000000041,76210480
"cohort trace",52,828,14.7209999999984,76470064
"cohort trace",52,840,14.5309999999968,76729648
"cohort trace",52,852,14.5629999999994,76989232
"cohort trace",52,864,15.1509999999965,77248816
"cohort trace",52,876,15.1379999999986,77508400
"cohort trace",52,888,15.3949999999966,77767984
"cohort trace",52,900,15.2739999999989,78027568
"cohort trace",52,912,15.6190000000029,78287152
"cohort trace",52,924,16.0659999999983,78546736
"cohort trace",52,936,16.3829999999992,78806320
"cohort trace",52,948,16.0700000000025,79065904
"cohort trace",52,960,16.5839999999981,79325488
"cohort trace",52,972,16.7529999999983,79585072
"cohort trace",52,984,16.7659999999976,79844656
"cohort trace",52,996,16.9930000000027,80104240
"cohort trace",52,1008,17.2159999999989,80363824
"cohort trace",52,1020,17.818999999999,80623408
"cohort trace",52,1032,18.0939999999969,80882992
"cohort trace",52,1044,18.0979999999979,81142576
"cohort trace",52,1056,18.0709999999981,81402160
"cohort trace",52,1068,18.3959999999977,81661744
"cohort trace",52,1080,18.4379999999987,81921328
"cohort trace",52,1092,18.6870000000013,82180912
"cohort trace",52,1104,19.0620000000028,82440496
"cohort trace",52,1116,18.8370000000011,82700080
"cohort trace",52,1128,19.3689999999998,82959664
"cohort trace",52,1140,19.3459999999959,83219248
"cohort trace",52,1152,19.7129999999989,83478832
"cohort trace",52,1164,20.0129999999947,83738416
"cohort trace",52,1176,19.9469999999984,83998000
"cohort trace",52,1188,20.0249999999981,84257584
"cohort trace",52,1200,20.4800000000001,84517168
"cohort trace",52,1212,20.9530000000025,84776752
"cohort trace",52,1224,20.961000000001,85036336
"cohort trace",52,1236,21.0970000000011,85295920
"cohort trace",52,1248,21.0869999999999,85555504
"cohort trace",52,1260,21.1470000000018,85815088
"cohort trace",52,1272,21.6350000000028,86074672
"cohort trace",52,1284,21.6080000000012,86334256
"cohort trace",52,1296,22.3219999999984,86593840
"cohort trace",52,1308,22.2469999999991,86853424
"cohort trace",52,1320,22.2480000000024,87113008
"cohort trace",57,12,1.90699999999961,84838832
"cohort trace",57,24,1.96499999999987,85150736
"cohort trace",57,36,2.25600000000413,85462640
